ID_Venda;ID_Loja;Produto;Categoria;Data_Venda;Qtd;Valor_Unitario
382;105;Microfone;Periféricos;2026-02-21;2.0;R$ 93,34
383;103;Suporte Monitor;Móveis;2026-03-10;8.0;R$ 2172,67
384;105;   smartphone  ;Eletrônicos;2026-01-17;2.0;R$ 4877,24
385;102;Teclado;Periféricos;2026-02-14;10.0;R$ 314,64
386;102;Smartphone;Eletrônicos;2026-02-21;;R$ 2273,05
387;102;Mousepad;Periféricos;2026-01-05;10.0;R$ 163,12
388;101;Smart TV;Eletrônicos;2026-01-24;6.0;R$ 5265,32
389;101;Câmera;Eletrônicos;2026-03-08;4.0;R$ 4059,57
390;105;Mesa de Escritório;Móveis;2026-01-27;1.0;R$ 956,04
391;103;Filtro de Linha;Acessórios;2026-02-16;6.0;R$ 267,54
392;101;Teclado;Periféricos;2026-03-05;4.0;R$ 262,25
393;101;Hub USB;Acessórios;2026-03-20;;R$ 215,99
394;101;Smartphone;Eletrônicos;2026-02-13;2.0;R$ 3372,23
395;101;Gaveteiro;Móveis;2026-03-04;9.0;R$ 893,95
396;101;Tablet;Eletrônicos;2026-01-26;2.0;R$ 3139,37
397;102;Gaveteiro;Móveis;2026-02-06;1.0;R$ 1505,91
398;102;   notebook  ;Eletrônicos;2026-03-03;2.0;R$ 4725,59
399;105;Câmera;Eletrônicos;2026-03-04;5.0;R$ 3828,38
400;101;   monitor  ;Eletrônicos;2026-01-28;5.0;R$ 2493,01
401;101;Monitor;Eletrônicos;2026-03-21;3.0;R$ 2344,71
402;101;Suporte Monitor;Móveis;2026-01-04;7.0;R$ 1180,55
403;104;Filtro de Linha;Acessórios;2026-01-05;1.0;R$ 343,92
404;104;Filtro de Linha;Acessórios;2026-03-13;6.0;R$ 221,75
405;102;Carregador;Acessórios;2026-01-14;8.0;R$ 35,17
406;105;Microfone;Periféricos;2026-02-17;9.0;R$ 247,12
407;104;Gaveteiro;;2026-01-27;9.0;R$ 2262,54
408;105;Carregador;Acessórios;2026-01-03;8.0;R$ 125,81
409;105;Carregador;Acessórios;2026-01-03;8.0;R$ 166,58
410;103;   smartphone  ;Eletrônicos;2026-03-21;1.0;R$ 1282,42
411;101;Mesa de Escritório;Móveis;2026-03-22;8.0;R$ 2390,78
412;104;Gaveteiro;Móveis;2026-03-22;6.0;R$ 1875,01
413;103;   suporte monitor  ;Móveis;2026-03-17;;R$ 1844,61
414;104;Tablet;Eletrônicos;2026-03-07;4.0;R$ 1367,51
415;102;Cadeira Gamer;Móveis;2026-02-02;10.0;R$ 571,08
416;105;Mousepad;Periféricos;2026-01-17;1.0;R$ 202,56
417;102;Microfone;Periféricos;2026-01-04;7.0;R$ 236,98
418;104;Headset;Periféricos;2026-02-11;5.0;R$ 169,44
419;105;Suporte Monitor;Móveis;2026-03-24;9.0;R$ 1691,68
420;103;Microfone;Periféricos;2026-03-06;9.0;R$ 199,02
421;105;Capa Protetora;Acessórios;2026-03-22;7.0;R$ 242,5
422;104;Smart TV;Eletrônicos;2026-01-01;7.0;R$ 1483,04
423;102;   suporte monitor  ;Móveis;2026-01-27;1.0;R$ 1819,31
424;104;Smart TV;Eletrônicos;2026-03-24;9.0;R$ 4864,75
425;103;Smartphone;Eletrônicos;2026-02-14;;R$ 5339,42
426;104;Microfone;Periféricos;2026-03-23;6.0;R$ 269,19
427;102;Gaveteiro;Móveis;2026-01-22;2.0;R$ 711,35
428;104;Suporte Monitor;Móveis;2026-01-06;;R$ 2161,23
429;101;Headset;Periféricos;2026-03-02;10.0;R$ 298,24
430;101;Mesa de Escritório;Móveis;2026-01-17;2.0;R$ 2029,77
431;103;Teclado;Periféricos;2026-03-11;6.0;R$ 139,06
432;105;Notebook;Eletrônicos;2026-03-12;8.0;R$ 1929,64
433;101;Gaveteiro;Móveis;2026-01-13;5.0;R$ 1488,52
434;103;Carregador;Acessórios;2026-01-10;;R$ 125,7
435;105;Câmera;Eletrônicos;2026-01-07;4.0;R$ 4865,27
436;104;   câmera  ;Eletrônicos;2026-03-05;1.0;R$ 2958,36
437;103;   smart tv  ;Eletrônicos;2026-01-09;7.0;R$ 2623,75
438;101;   câmera  ;Eletrônicos;2026-03-20;2.0;R$ 4353,01
439;105;Tablet;Eletrônicos;2026-03-10;10.0;R$ 1206,57
440;101;Filtro de Linha;Acessórios;2026-03-08;3.0;R$ 266,43
441;102;Suporte Monitor;Móveis;2026-01-18;;R$ 611,02
442;105;   tablet  ;Eletrônicos;2026-01-24;6.0;R$ 1795,16
443;102;Webcam;Periféricos;2026-02-07;2.0;R$ 79,85
444;105;Capa Protetora;Acessórios;2026-01-10;2.0;R$ 102,73
445;103;Microfone;Periféricos;2026-03-08;;R$ 114,1
446;103;Mesa de Escritório;Móveis;2026-03-19;6.0;R$ 2076,94
447;102;Hub USB;Acessórios;2026-02-05;6.0;R$ 309,7
448;105;Monitor;Eletrônicos;2026-03-20;2.0;R$ 4756,43
449;103;Câmera;Eletrônicos;2026-01-01;9.0;R$ 3768,64
450;102;Smart TV;Eletrônicos;2026-02-18;9.0;R$ 3018,89
451;105;Mesa de Escritório;;2026-02-17;9.0;R$ 499,22
452;105;Webcam;Periféricos;2026-01-15;3.0;R$ 79,12
453;104;Cadeira Gamer;Móveis;2026-01-25;8.0;R$ 809,85
454;105;Gaveteiro;Móveis;2026-02-15;1.0;R$ 387,79
455;103;Mesa de Escritório;Móveis;2026-02-21;7.0;R$ 1103,65
456;104;Webcam;Periféricos;2026-02-12;6.0;R$ 180,66
457;102;Filtro de Linha;Acessórios;2026-01-03;9.0;R$ 232,35
458;101;Mousepad;Periféricos;2026-02-24;2.0;R$ 178,9
459;104;Monitor;Eletrônicos;2026-01-05;10.0;R$ 3584,03
460;102;   monitor  ;Eletrônicos;2026-02-06;9.0;R$ 5303,72
461;103;Monitor;Eletrônicos;2026-02-20;8.0;R$ 4876,32
462;105;Webcam;Periféricos;2026-03-17;5.0;R$ 75,35
463;101;Mousepad;Periféricos;2026-02-05;2.0;R$ 25,47
464;102;   monitor  ;Eletrônicos;2026-02-20;10.0;R$ 983,47
465;104;Webcam;Periféricos;2026-03-27;1.0;R$ 316,0
466;103;Câmera;Eletrônicos;2026-03-14;4.0;R$ 5210,58
467;105;Smartphone;Eletrônicos;2026-01-09;8.0;R$ 4399,54
468;105;Hub USB;;2026-01-01;1.0;R$ 210,74
469;103;Hub USB;Acessórios;2026-01-05;7.0;R$ 235,02
470;103;Gaveteiro;Móveis;2026-01-14;9.0;R$ 2024,33
471;103;Suporte Monitor;Móveis;2026-03-13;3.0;R$ 2181,0
472;102;   monitor  ;Eletrônicos;2026-03-13;6.0;R$ 4564,01
473;104;   notebook  ;Eletrônicos;2026-01-16;;R$ 2846,27
474;101;Carregador;Acessórios;2026-03-21;9.0;R$ 114,53
475;102;Carregador;Acessórios;2026-01-07;;R$ 114,38
476;102;Microfone;Periféricos;2026-01-12;4.0;R$ 236,16
477;104;   gaveteiro  ;Móveis;2026-02-19;4.0;R$ 1439,03
478;103;   suporte monitor  ;Móveis;2026-02-08;10.0;R$ 2418,73
479;102;Capa Protetora;Acessórios;2026-01-18;2.0;R$ 186,05
480;103;Gaveteiro;Móveis;2026-02-19;8.0;R$ 1993,93
481;104;Smartphone;Eletrônicos;2026-01-09;2.0;R$ 2598,56
482;103;Hub USB;Acessórios;2026-03-18;1.0;R$ 251,27
483;103;Smart TV;Eletrônicos;2026-01-16;6.0;R$ 2461,63
484;102;Filtro de Linha;Acessórios;2026-01-24;4.0;R$ 308,01
485;105;Mesa de Escritório;Móveis;2026-01-04;2.0;R$ 1786,79
486;105;Smartphone;Eletrônicos;2026-02-20;6.0;R$ 3114,0
487;104;Webcam;Periféricos;2026-02-13;4.0;R$ 267,56
488;105;Smart TV;Eletrônicos;2026-02-13;3.0;R$ 2948,82
489;101;Câmera;Eletrônicos;2026-01-13;10.0;R$ 1273,51
490;103;Headset;Periféricos;2026-02-20;6.0;R$ 140,75
491;103;Gaveteiro;Móveis;2026-02-15;3.0;R$ 1557,1
492;103;Webcam;Periféricos;2026-02-28;7.0;R$ 84,7
493;101;Mousepad;Periféricos;2026-02-05;9.0;R$ 196,21
494;105;Smartphone;Eletrônicos;2026-01-23;3.0;R$ 1082,17
495;104;Suporte Monitor;Móveis;2026-02-12;9.0;R$ 1526,48
496;103;Webcam;Periféricos;2026-03-21;9.0;R$ 77,6
497;104;Cabo HDMI;Acessórios;2026-02-20;5.0;R$ 173,04
498;103;Capa Protetora;Acessórios;2026-03-13;2.0;R$ 46,11
499;103;Hub USB;Acessórios;2026-02-25;6.0;R$ 266,81
500;101;Microfone;Periféricos;2026-01-22;5.0;R$ 330,34
501;101;   notebook  ;Eletrônicos;2026-02-18;1.0;R$ 923,92
502;103;   mouse  ;Periféricos;2026-03-13;5.0;R$ 95,69
503;105;Mouse;Periféricos;2026-01-22;6.0;R$ 303,92
504;105;Gaveteiro;Móveis;2026-01-23;9.0;R$ 689,48
505;105;Capa Protetora;Acessórios;2026-03-21;9.0;R$ 122,19
506;104;Suporte Monitor;Móveis;2026-02-09;;R$ 967,86
507;103;Gaveteiro;;2026-03-01;8.0;R$ 2383,31
508;103;Mouse;Periféricos;2026-03-12;4.0;R$ 155,87
509;104;Filtro de Linha;Acessórios;2026-02-03;7.0;R$ 226,36
510;103;Suporte Monitor;Móveis;2026-02-07;2.0;R$ 701,3
511;103;   filtro de linha  ;Acessórios;2026-02-01;3.0;R$ 36,38
512;103;Microfone;Periféricos;2026-02-24;1.0;R$ 96,83
513;103;   hub usb  ;Acessórios;2026-02-23;1.0;R$ 128,98
514;104;   smart tv  ;Eletrônicos;2026-02-06;4.0;R$ 5009,79
515;102;Carregador;Acessórios;2026-01-24;1.0;R$ 85,73
516;102;Carregador;Acessórios;2026-03-10;6.0;R$ 72,34
517;101;Gaveteiro;Móveis;2026-03-10;;R$ 1092,94
518;102;Hub USB;Acessórios;2026-01-06;5.0;R$ 212,95
519;105;Capa Protetora;Acessórios;2026-01-12;2.0;R$ 102,08
520;101;Tablet;Eletrônicos;2026-03-05;9.0;R$ 4519,89
521;103;Filtro de Linha;Acessórios;2026-01-23;7.0;R$ 138,2
522;104;Gaveteiro;Móveis;2026-01-19;3.0;R$ 1495,97
523;105;   mouse  ;Periféricos;2026-03-05;8.0;R$ 117,57
524;105;Filtro de Linha;Acessórios;2026-01-20;6.0;R$ 276,09
525;105;Filtro de Linha;Acessórios;2026-03-22;8.0;R$ 272,69
526;103;   notebook  ;Eletrônicos;2026-03-22;2.0;R$ 1005,75
527;101;Filtro de Linha;Acessórios;2026-01-02;10.0;R$ 231,78
528;105;Cadeira Gamer;Móveis;2026-02-08;;R$ 1879,26
529;101;Cabo HDMI;Acessórios;2026-02-18;7.0;R$ 291,27
530;105;   câmera  ;Eletrônicos;2026-01-27;5.0;R$ 1166,3
531;102;Filtro de Linha;Acessórios;2026-01-17;4.0;R$ 208,11
532;101;Gaveteiro;Móveis;2026-03-22;7.0;R$ 2242,21
533;103;Webcam;Periféricos;2026-03-15;6.0;R$ 317,82
534;104;Hub USB;Acessórios;2026-03-08;10.0;R$ 200,06
535;103;Carregador;Acessórios;2026-02-01;1.0;R$ 344,38
536;103;Tablet;Eletrônicos;2026-01-07;6.0;R$ 902,0
537;105;Mouse;Periféricos;2026-01-15;6.0;R$ 71,52
538;103;Cadeira Gamer;Móveis;2026-03-13;10.0;R$ 2319,34
539;102;Capa Protetora;Acessórios;2026-01-20;5.0;R$ 32,33
540;103;Gaveteiro;Móveis;2026-02-28;2.0;R$ 2213,53
541;101;Cabo HDMI;Acessórios;2026-02-17;1.0;R$ 125,37
542;102;Câmera;Eletrônicos;2026-03-13;8.0;R$ 4338,35
543;104;   teclado  ;Periféricos;2026-02-03;;R$ 208,58
544;105;Filtro de Linha;Acessórios;2026-01-16;9.0;R$ 85,38
545;105;Teclado;Periféricos;2026-01-09;7.0;R$ 126,73
546;104;Suporte Monitor;Móveis;2026-01-11;;R$ 1606,53
547;105;Capa Protetora;Acessórios;2026-01-15;1.0;R$ 324,99
548;101;   câmera  ;Eletrônicos;2026-01-08;10.0;R$ 5155,63
549;101;Gaveteiro;Móveis;2026-02-01;6.0;R$ 759,82
550;103;Capa Protetora;Acessórios;2026-03-05;1.0;R$ 144,28
551;101;Mesa de Escritório;;2026-03-20;5.0;R$ 416,79
552;103;   cadeira gamer  ;Móveis;2026-01-10;7.0;R$ 808,57
553;103;Capa Protetora;Acessórios;2026-03-03;3.0;R$ 85,63
554;101;Webcam;Periféricos;2026-02-11;8.0;R$ 149,82
555;103;Webcam;Periféricos;2026-02-26;1.0;R$ 226,51
556;101;Mesa de Escritório;Móveis;2026-01-11;;R$ 1745,25
557;105;Mousepad;Periféricos;2026-01-19;3.0;R$ 160,73
558;102;Microfone;Periféricos;2026-01-19;9.0;R$ 245,74
559;105;Mousepad;Periféricos;2026-01-21;10.0;R$ 322,65
560;101;Headset;Periféricos;2026-01-24;1.0;R$ 272,59
561;104;Mesa de Escritório;Móveis;2026-01-04;3.0;R$ 706,44
562;105;Webcam;Periféricos;2026-01-08;1.0;R$ 138,56
563;105;   hub usb  ;Acessórios;2026-01-28;7.0;R$ 182,18
564;101;Gaveteiro;Móveis;2026-01-24;;R$ 1967,11
565;105;Hub USB;Acessórios;2026-02-08;;R$ 153,61
566;103;   capa protetora  ;Acessórios;2026-03-19;10.0;R$ 196,93
567;101;Carregador;;2026-01-08;9.0;R$ 197,5
568;101;Headset;Periféricos;2026-02-13;5.0;R$ 275,31
569;101;Mousepad;Periféricos;2026-03-15;2.0;R$ 258,47
570;105;Mousepad;Periféricos;2026-02-11;8.0;R$ 28,22
571;104;Tablet;Eletrônicos;2026-02-23;3.0;R$ 4176,36
572;103;   smart tv  ;Eletrônicos;2026-03-13;9.0;R$ 3676,74
573;102;Mesa de Escritório;Móveis;2026-01-28;3.0;R$ 693,51
574;104;Mesa de Escritório;;2026-01-05;4.0;R$ 307,77
575;104;   smart tv  ;Eletrônicos;2026-02-08;4.0;R$ 3567,65
576;105;Monitor;Eletrônicos;2026-03-09;10.0;R$ 3754,59
577;101;Cadeira Gamer;Móveis;2026-01-28;1.0;R$ 1767,39
578;101;Smartphone;Eletrônicos;2026-01-06;5.0;R$ 3672,12
579;102;Capa Protetora;Acessórios;2026-02-02;2.0;R$ 273,61
580;104;Tablet;Eletrônicos;2026-02-05;2.0;R$ 4064,71
581;102;Notebook;Eletrônicos;2026-03-24;9.0;R$ 5439,79
582;103;Capa Protetora;Acessórios;2026-02-09;9.0;R$ 209,8
583;104;   carregador  ;;2026-01-20;4.0;R$ 253,83
584;101;   webcam  ;Periféricos;2026-02-14;1.0;R$ 130,15
585;102;Suporte Monitor;;2026-01-10;5.0;R$ 1414,72
586;103;Capa Protetora;Acessórios;2026-03-01;3.0;R$ 84,03
587;104;Câmera;Eletrônicos;2026-01-16;3.0;R$ 3747,84
588;104;Smart TV;Eletrônicos;2026-02-19;;R$ 3409,33
589;103;Monitor;Eletrônicos;2026-02-27;1.0;R$ 2394,02
590;105;Filtro de Linha;;2026-03-04;5.0;R$ 252,74
591;104;Headset;Periféricos;2026-02-27;5.0;R$ 91,33
592;102;Smartphone;Eletrônicos;2026-03-01;8.0;R$ 5053,29
593;105;   suporte monitor  ;Móveis;2026-01-25;2.0;R$ 2108,7
594;101;Carregador;;2026-03-28;9.0;R$ 58,23
595;101;Gaveteiro;;2026-01-04;9.0;R$ 1985,6
596;102;Mesa de Escritório;Móveis;2026-01-10;5.0;R$ 1471,01
597;102;Cadeira Gamer;Móveis;2026-01-20;9.0;R$ 1430,93
598;102;   mesa de escritório  ;Móveis;2026-01-03;5.0;R$ 1649,18
599;104;Notebook;Eletrônicos;2026-02-02;2.0;R$ 2804,39
600;104;Suporte Monitor;Móveis;2026-02-27;4.0;R$ 1868,38
601;104;Mouse;Periféricos;2026-03-15;2.0;R$ 170,34
602;102;Teclado;Periféricos;2026-03-09;6.0;R$ 149,39
603;103;Carregador;Acessórios;2026-01-03;8.0;R$ 57,25
604;103;Webcam;Periféricos;2026-01-13;2.0;R$ 127,54
605;104;Filtro de Linha;Acessórios;2026-03-08;9.0;R$ 72,48
606;105;   carregador  ;Acessórios;2026-03-26;6.0;R$ 199,69
607;105;Cabo HDMI;Acessórios;2026-03-20;;R$ 127,37
608;104;Smart TV;Eletrônicos;2026-01-22;10.0;R$ 4425,31
609;101;Teclado;Periféricos;2026-03-25;1.0;R$ 269,84
610;105;Filtro de Linha;Acessórios;2026-01-22;6.0;R$ 118,91
611;104;Cadeira Gamer;Móveis;2026-03-01;10.0;R$ 2470,13
612;103;Notebook;;2026-03-18;6.0;R$ 1315,58
613;105;Hub USB;Acessórios;2026-03-13;7.0;R$ 145,92
614;102;   hub usb  ;Acessórios;2026-02-05;5.0;R$ 349,16
615;101;Microfone;Periféricos;2026-02-22;7.0;R$ 341,74
616;104;Capa Protetora;Acessórios;2026-01-15;9.0;R$ 159,96
617;104;Smart TV;Eletrônicos;2026-02-28;4.0;R$ 4147,01
618;101;   smart tv  ;Eletrônicos;2026-02-23;6.0;R$ 1331,87
619;105;Gaveteiro;Móveis;2026-03-03;;R$ 2257,81
620;101;Cadeira Gamer;Móveis;2026-02-18;1.0;R$ 1331,51
621;104;Suporte Monitor;Móveis;2026-02-06;1.0;R$ 1829,11
622;103;Câmera;Eletrônicos;2026-02-19;3.0;R$ 3492,44
623;101;Gaveteiro;Móveis;2026-01-05;9.0;R$ 469,1
624;103;Cadeira Gamer;Móveis;2026-03-04;10.0;R$ 684,15
625;102;   mesa de escritório  ;Móveis;2026-02-06;9.0;R$ 2196,43
626;102;Carregador;Acessórios;2026-02-08;8.0;R$ 259,58
627;101;Cadeira Gamer;Móveis;2026-01-06;8.0;R$ 1177,24
628;105;   mousepad  ;Periféricos;2026-03-23;7.0;R$ 176,61
629;104;Hub USB;Acessórios;2026-03-22;1.0;R$ 52,13
630;105;Suporte Monitor;Móveis;2026-02-09;2.0;R$ 861,76
631;102;   webcam  ;;2026-02-22;;R$ 123,38
632;104;   smart tv  ;Eletrônicos;2026-01-22;8.0;R$ 2452,13
633;105;   notebook  ;Eletrônicos;2026-03-22;4.0;R$ 5267,3
634;105;Mousepad;Periféricos;2026-03-25;10.0;R$ 285,06
635;103;Cabo HDMI;Acessórios;2026-03-15;5.0;R$ 273,89
636;103;Mouse;Periféricos;2026-02-25;1.0;R$ 146,32
637;103;   mousepad  ;Periféricos;2026-01-16;4.0;R$ 221,4
638;104;Webcam;Periféricos;2026-03-04;8.0;R$ 256,08
639;103;Cabo HDMI;Acessórios;2026-02-05;1.0;R$ 327,85
640;104;Smart TV;Eletrônicos;2026-03-25;8.0;R$ 3047,26
641;101;Mouse;Periféricos;2026-02-23;8.0;R$ 60,0
642;103;Cabo HDMI;Acessórios;2026-03-21;2.0;R$ 140,57
643;103;   teclado  ;Periféricos;2026-03-02;7.0;R$ 238,04
644;103;Cabo HDMI;Acessórios;2026-03-15;4.0;R$ 66,18
645;104;Cabo HDMI;Acessórios;2026-03-21;5.0;R$ 184,9
646;101;Tablet;Eletrônicos;2026-01-11;1.0;R$ 2705,89
647;105;Microfone;Periféricos;2026-03-08;2.0;R$ 32,17
648;105;Monitor;Eletrônicos;2026-03-21;3.0;R$ 867,52
649;101;Capa Protetora;Acessórios;2026-01-27;10.0;R$ 41,11
650;105;Mouse;Periféricos;2026-01-14;6.0;R$ 287,8
651;105;   headset  ;Periféricos;2026-01-25;1.0;R$ 215,72
652;104;   microfone  ;;2026-02-18;3.0;R$ 164,76
653;105;Filtro de Linha;Acessórios;2026-01-16;2.0;R$ 22,1
654;103;Carregador;Acessórios;2026-03-05;4.0;R$ 67,22
655;102;Smart TV;Eletrônicos;2026-01-23;;R$ 3676,63
656;104;Smart TV;Eletrônicos;2026-01-07;2.0;R$ 5437,04
657;105;Mousepad;Periféricos;2026-03-22;4.0;R$ 111,22
658;104;Filtro de Linha;Acessórios;2026-01-22;1.0;R$ 37,83
659;105;Cabo HDMI;Acessórios;2026-01-24;1.0;R$ 325,2
660;101;Monitor;Eletrônicos;2026-03-15;10.0;R$ 3524,88
661;102;Tablet;Eletrônicos;2026-01-04;4.0;R$ 4267,41
662;104;   cabo hdmi  ;Acessórios;2026-02-05;4.0;R$ 326,2
663;102;   suporte monitor  ;Móveis;2026-01-11;3.0;R$ 370,61
664;104;Carregador;Acessórios;2026-01-25;6.0;R$ 92,55
665;105;Webcam;Periféricos;2026-03-28;4.0;R$ 48,54
666;105;Carregador;Acessórios;2026-02-01;7.0;R$ 262,94
667;105;   webcam  ;Periféricos;2026-01-14;1.0;R$ 33,22
668;105;   carregador  ;Acessórios;2026-03-27;2.0;R$ 169,31
669;104;Teclado;Periféricos;2026-02-10;;R$ 233,72
670;104;Smartphone;Eletrônicos;2026-02-25;3.0;R$ 4908,74
671;104;Câmera;Eletrônicos;2026-01-13;6.0;R$ 3295,33
672;105;Microfone;Periféricos;2026-01-20;;R$ 262,8
673;101;Smartphone;Eletrônicos;2026-02-15;10.0;R$ 992,11
674;105;Teclado;Periféricos;2026-02-08;9.0;R$ 57,47
675;102;Headset;Periféricos;2026-02-09;9.0;R$ 244,47
676;104;Smartphone;Eletrônicos;2026-03-18;9.0;R$ 5027,42
677;101;   mousepad  ;Periféricos;2026-01-03;7.0;R$ 316,32
678;103;Câmera;Eletrônicos;2026-01-16;3.0;R$ 4912,47
679;105;   mousepad  ;Periféricos;2026-02-14;;R$ 263,44
680;102;Gaveteiro;Móveis;2026-03-11;6.0;R$ 1369,53
681;104;Mesa de Escritório;Móveis;2026-02-06;5.0;R$ 798,92
682;102;Suporte Monitor;Móveis;2026-02-06;10.0;R$ 2333,09
683;102;Teclado;Periféricos;2026-01-02;6.0;R$ 209,59
684;101;Suporte Monitor;Móveis;2026-01-12;8.0;R$ 1487,71
685;104;Filtro de Linha;Acessórios;2026-02-11;3.0;R$ 21,42
686;103;Hub USB;Acessórios;2026-03-22;3.0;R$ 283,86
687;101;Cabo HDMI;Acessórios;2026-01-22;;R$ 58,57
688;103;Tablet;Eletrônicos;2026-01-20;4.0;R$ 3542,13
689;101;Smart TV;Eletrônicos;2026-02-22;2.0;R$ 5386,45
690;105;   câmera  ;Eletrônicos;2026-02-13;3.0;R$ 4165,03
691;103;Suporte Monitor;Móveis;2026-02-28;9.0;R$ 492,72
692;104;Mesa de Escritório;Móveis;2026-03-14;7.0;R$ 607,05
693;104;Cadeira Gamer;Móveis;2026-03-25;7.0;R$ 494,59
694;105;Capa Protetora;Acessórios;2026-01-07;3.0;R$ 294,65
695;103;Gaveteiro;Móveis;2026-03-24;8.0;R$ 793,94
696;104;   câmera  ;Eletrônicos;2026-03-10;7.0;R$ 1643,05
697;103;Cabo HDMI;Acessórios;2026-03-24;6.0;R$ 211,75
698;104;   tablet  ;Eletrônicos;2026-03-24;10.0;R$ 882,46
699;104;   headset  ;Periféricos;2026-01-02;5.0;R$ 139,18
700;103;Smart TV;Eletrônicos;2026-01-25;3.0;R$ 4394,04
701;103;   suporte monitor  ;Móveis;2026-03-23;6.0;R$ 510,83
702;105;Suporte Monitor;Móveis;2026-02-14;6.0;R$ 2326,0
703;102;Smartphone;Eletrônicos;2026-02-03;2.0;R$ 4648,57
704;103;   mousepad  ;Periféricos;2026-03-17;6.0;R$ 76,83
705;102;Microfone;Periféricos;2026-01-10;3.0;R$ 89,25
706;101;Notebook;Eletrônicos;2026-02-25;7.0;R$ 999,83
707;101;   cabo hdmi  ;Acessórios;2026-02-02;;R$ 119,54
708;105;Webcam;Periféricos;2026-01-06;6.0;R$ 29,66
709;105;   suporte monitor  ;Móveis;2026-01-28;9.0;R$ 2017,76
710;105;   smart tv  ;Eletrônicos;2026-01-23;4.0;R$ 5332,04
711;101;   webcam  ;Periféricos;2026-03-16;6.0;R$ 250,38
712;103;Carregador;Acessórios;2026-01-17;4.0;R$ 154,5
713;105;   mousepad  ;Periféricos;2026-02-23;;R$ 203,85
714;103;Capa Protetora;Acessórios;2026-03-10;8.0;R$ 94,54
715;101;Hub USB;Acessórios;2026-01-01;8.0;R$ 241,79
716;101;Mousepad;Periféricos;2026-02-23;10.0;R$ 342,6
717;103;Headset;Periféricos;2026-01-20;7.0;R$ 60,51
718;105;   gaveteiro  ;Móveis;2026-02-16;10.0;R$ 2390,31
719;104;Notebook;;2026-02-16;8.0;R$ 1884,86
720;101;   cabo hdmi  ;Acessórios;2026-01-13;10.0;R$ 244,14
721;101;Carregador;Acessórios;2026-01-10;8.0;R$ 181,78
722;105;   notebook  ;Eletrônicos;2026-02-04;7.0;R$ 2915,54
723;102;Mesa de Escritório;Móveis;2026-02-14;3.0;R$ 987,41
724;104;Carregador;Acessórios;2026-03-28;3.0;R$ 187,21
725;105;Suporte Monitor;Móveis;2026-02-02;1.0;R$ 1599,02
726;105;   câmera  ;Eletrônicos;2026-02-13;2.0;R$ 2812,3
727;102;   teclado  ;Periféricos;2026-03-10;10.0;R$ 48,03
728;102;Smart TV;Eletrônicos;2026-02-02;8.0;R$ 3891,51
729;101;Capa Protetora;Acessórios;2026-01-11;7.0;R$ 208,22
730;102;Gaveteiro;Móveis;2026-03-26;6.0;R$ 666,58
731;101;Headset;Periféricos;2026-02-02;5.0;R$ 348,76
732;101;Smart TV;Eletrônicos;2026-02-09;2.0;R$ 3462,21
733;101;Suporte Monitor;Móveis;2026-02-22;9.0;R$ 989,38
734;105;Mouse;Periféricos;2026-03-23;9.0;R$ 304,69
735;104;Gaveteiro;Móveis;2026-03-24;1.0;R$ 1448,99
736;103;Carregador;Acessórios;2026-02-28;2.0;R$ 229,2
737;102;Mesa de Escritório;Móveis;2026-02-08;;R$ 629,92
738;104;Carregador;Acessórios;2026-03-02;4.0;R$ 72,59
739;105;Microfone;Periféricos;2026-01-24;;R$ 278,14
740;103;Smartphone;Eletrônicos;2026-02-22;2.0;R$ 2665,41
741;105;Smart TV;Eletrônicos;2026-03-27;10.0;R$ 5263,47
742;102;Tablet;Eletrônicos;2026-02-27;10.0;R$ 4265,01
743;102;Mouse;Periféricos;2026-01-07;5.0;R$ 165,03
744;103;Tablet;Eletrônicos;2026-03-14;8.0;R$ 4008,87
745;103;   hub usb  ;Acessórios;2026-02-01;10.0;R$ 31,49
746;102;Gaveteiro;Móveis;2026-02-21;6.0;R$ 2286,95
747;104;Cabo HDMI;Acessórios;2026-02-09;5.0;R$ 49,78
748;102;Hub USB;Acessórios;2026-03-14;;R$ 110,43
749;104;Gaveteiro;Móveis;2026-01-27;3.0;R$ 1836,66
750;105;Gaveteiro;Móveis;2026-03-01;1.0;R$ 1711,02
751;101;Filtro de Linha;Acessórios;2026-03-10;6.0;R$ 210,02
752;102;Hub USB;Acessórios;2026-02-16;3.0;R$ 106,02
753;102;Smartphone;Eletrônicos;2026-02-06;7.0;R$ 4919,03
754;101;Mouse;Periféricos;2026-02-07;5.0;R$ 251,42
755;103;Mouse;Periféricos;2026-02-06;10.0;R$ 58,73
756;104;Cabo HDMI;Acessórios;2026-01-23;4.0;R$ 82,88
757;104;Filtro de Linha;Acessórios;2026-02-28;4.0;R$ 218,03
758;104;Mousepad;Periféricos;2026-01-01;5.0;R$ 342,12
759;105;Cabo HDMI;Acessórios;2026-01-16;3.0;R$ 307,58
760;104;Capa Protetora;Acessórios;2026-02-03;;R$ 203,81
761;103;   notebook  ;Eletrônicos;2026-02-17;10.0;R$ 2590,41
762;105;   smart tv  ;Eletrônicos;2026-01-09;3.0;R$ 3167,61
763;103;Filtro de Linha;Acessórios;2026-02-04;6.0;R$ 34,57
764;103;Hub USB;Acessórios;2026-02-20;5.0;R$ 190,6
765;104;   webcam  ;Periféricos;2026-03-21;8.0;R$ 37,56
766;103;Microfone;;2026-02-14;2.0;R$ 348,42
